Day,Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
6,23,3.39829E-05,2.58216E-05,4.24477E-05,2.89309E-05,3.02291E-05,2.22054E-05,6.90506E-05,3.64002E-05,0.000134286,5.21113E-05,0.000126469,3.19369E-05
6,24,3.1895E-05,2.38459E-05,3.97746E-05,2.8167E-05,3.02409E-05,2.19024E-05,0.000135113,3.06898E-05,7.62587E-05,5.71698E-05,5.87136E-05,2.97482E-05
7,1,3.01031E-05,2.1342E-05,3.37008E-05,2.59513E-05,2.87455E-05,2.43579E-05,5.96962E-05,2.86288E-05,6.50437E-05,7.05415E-05,5.6768E-05,2.83652E-05
7,2,2.94795E-05,2.12878E-05,3.09849E-05,2.4515E-05,2.78495E-05,2.53554E-05,4.40947E-05,2.68759E-05,4.19853E-05,5.14648E-05,5.59391E-05,2.81789E-05
7,3,2.86667E-05,2.09789E-05,3.21525E-05,2.39487E-05,2.59888E-05,2.57585E-05,3.5677E-05,3.04259E-05,3.31757E-05,3.89654E-05,5.57017E-05,2.78814E-05
7,4,2.81542E-05,2.0706E-05,3.12798E-05,2.37345E-05,2.53764E-05,2.48601E-05,3.62735E-05,2.84303E-05,3.30803E-05,3.20538E-05,5.54396E-05,2.76259E-05
7,5,2.80357E-05,2.10578E-05,3.1282E-05,2.36299E-05,2.35957E-05,2.39426E-05,3.48773E-05,2.6238E-05,3.26717E-05,3.17006E-05,5.51655E-05,2.78203E-05
7,6,2.80215E-05,2.17385E-05,3.13314E-05,2.33365E-05,2.30031E-05,2.51926E-05,3.05515E-05,2.59129E-05,3.3093E-05,3.03423E-05,5.58397E-05,2.802E-05
7,7,2.71877E-05,2.3415E-05,3.25077E-05,2.31976E-05,2.13165E-05,2.35145E-05,2.78175E-05,2.5159E-05,3.28737E-05,3.01918E-05,5.70663E-05,2.89548E-05
7,8,2.83238E-05,2.49493E-05,3.25799E-05,2.19035E-05,1.72324E-05,2.26444E-05,2.6335E-05,2.4729E-05,3.06146E-05,2.90427E-05,5.71485E-05,2.93745E-05
7,9,2.86462E-05,2.58002E-05,3.22454E-05,2.12481E-05,1.5723E-05,2.37757E-05,2.58991E-05,2.47579E-05,2.94254E-05,2.90061E-05,5.66053E-05,2.91818E-05
7,10,2.9323E-05,2.52839E-05,3.01828E-05,2.17042E-05,1.718E-05,2.56687E-05,2.57668E-05,2.57939E-05,2.70674E-05,2.85141E-05,5.69835E-05,2.91457E-05
7,11,2.92793E-05,2.93671E-05,4.15874E-05,2.19616E-05,1.71704E-05,2.69153E-05,2.57473E-05,2.65473E-05,3.32834E-05,2.84128E-05,5.80498E-05,2.95229E-05
7,12,2.96528E-05,3.80615E-05,3.54468E-05,2.16771E-05,1.71056E-05,3.43797E-05,2.60208E-05,2.8673E-05,3.47931E-05,2.88047E-05,5.83716E-05,2.9637E-05
7,13,2.88005E-05,3.28406E-05,3.52415E-05,2.05961E-05,2.02294E-05,4.5286E-05,2.91145E-05,3.05172E-05,4.09257E-05,2.90155E-05,5.85044E-05,2.93006E-05
7,14,2.90749E-05,2.98119E-05,3.69294E-05,2.08806E-05,2.11028E-05,5.23257E-05,3.33363E-05,3.92175E-05,4.31559E-05,2.96161E-05,5.82337E-05,2.95945E-05
7,15,2.87263E-05,3.83812E-05,3.52806E-05,2.05695E-05,2.15156E-05,5.79967E-05,4.45453E-05,4.39843E-05,5.59391E-05,3.2987E-05,5.77158E-05,2.9339E-05
7,16,2.87505E-05,4.93801E-05,3.23915E-05,2.05723E-05,2.16864E-05,5.63012E-05,5.91486E-05,4.85368E-05,5.29613E-05,4.16101E-05,5.79969E-05,3.00375E-05
7,17,2.78419E-05,4.63745E-05,3.98463E-05,2.08718E-05,2.33132E-05,6.05257E-05,0.000131426,5.47797E-05,4.29591E-05,5.31641E-05,6.46736E-05,3.22769E-05
7,18,2.8781E-05,4.40705E-05,6.40585E-05,2.06658E-05,2.39758E-05,5.91042E-05,0.000136547,5.96343E-05,4.12203E-05,5.82475E-05,0.00017746,5.94353E-05
7,19,2.97091E-05,6.8106E-05,0.000198255,2.16212E-05,2.45385E-05,4.66154E-05,0.000275209,8.42856E-05,6.12685E-05,4.67766E-05,0.000234255,6.63344E-05
7,20,2.96064E-05,7.15107E-05,0.000123023,2.27637E-05,2.9593E-05,6.8439E-05,0.000256027,0.000156635,6.2703E-05,3.83488E-05,0.000282771,8.17757E-05
7,21,2.93836E-05,7.48085E-05,0.000103623,2.38203E-05,5.63222E-05,3.86094E-05,0.000437628,0.00032684,0.00013407,4.23834E-05,0.000125405,7.28888E-05
7,22,2.89833E-05,6.43758E-05,0.000114058,2.53663E-05,3.23695E-05,3.08751E-05,6.73194E-05,0.000311413,6.74307E-05,3.72186E-05,6.88277E-05,5.07102E-05
7,23,2.9381E-05,4.61049E-05,9.29346E-05,2.39437E-05,2.71475E-05,2.82436E-05,6.71989E-05,8.03127E-05,6.80169E-05,3.6127E-05,7.79335E-05,3.22396E-05
7,24,2.9619E-05,3.87341E-05,4.63812E-05,2.35303E-05,2.50392E-05,2.65446E-05,6.76E-05,5.53133E-05,4.43641E-05,3.39556E-05,6.26579E-05,2.91155E-05
8,1,2.94415E-05,2.68267E-05,3.31235E-05,2.22295E-05,2.33177E-05,2.57956E-05,7.14544E-05,4.51859E-05,4.46384E-05,3.25453E-05,6.94651E-05,2.82761E-05
8,2,2.89038E-05,2.46312E-05,2.88951E-05,2.2281E-05,2.28813E-05,2.40416E-05,5.37137E-05,4.40532E-05,3.93969E-05,3.15539E-05,6.82937E-05,2.78354E-05
8,3,2.74268E-05,2.33162E-05,2.83363E-05,2.20806E-05,2.20755E-05,2.41899E-05,4.14061E-05,4.02223E-05,3.09097E-05,2.86303E-05,6.76286E-05,2.76125E-05
8,4,2.55338E-05,2.31728E-05,2.75836E-05,2.21531E-05,2.22091E-05,2.40856E-05,3.53297E-05,3.72107E-05,3.05544E-05,2.86237E-05,6.74591E-05,2.70467E-05
8,5,2.67942E-05,2.42262E-05,2.74532E-05,2.25666E-05,2.23823E-05,2.37746E-05,3.4491E-05,3.32802E-05,3.02986E-05,2.80845E-05,6.762E-05,2.71835E-05
8,6,2.57161E-05,2.58147E-05,2.82174E-05,2.2726E-05,2.208E-05,2.38308E-05,3.13802E-05,3.39264E-05,3.0007E-05,2.82224E-05,6.81178E-05,2.79623E-05
8,7,2.53047E-05,3.69952E-05,2.9045E-05,2.20557E-05,2.18911E-05,2.30748E-05,2.87601E-05,2.96266E-05,2.93207E-05,2.74225E-05,6.86897E-05,3.35266E-05
8,8,2.58377E-05,2.89175E-05,3.06346E-05,2.17037E-05,2.1943E-05,2.29051E-05,2.65595E-05,2.74349E-05,2.65738E-05,2.70063E-05,6.89558E-05,3.12006E-05
8,9,2.50566E-05,2.87375E-05,2.86252E-05,2.08358E-05,2.20135E-05,2.31368E-05,2.94417E-05,2.60755E-05,2.44276E-05,2.69609E-05,6.85627E-05,4.04193E-05
8,10,2.38857E-05,2.92441E-05,2.95088E-05,1.98433E-05,2.27099E-05,2.29984E-05,3.06064E-05,2.6671E-05,2.44698E-05,2.66559E-05,6.7893E-05,4.35021E-05
8,11,2.54817E-05,2.79247E-05,2.8711E-05,2.03548E-05,2.22137E-05,2.26491E-05,3.20742E-05,2.59753E-05,2.45323E-05,2.67855E-05,6.87345E-05,2.89665E-05
8,12,2.46616E-05,3.70709E-05,3.14009E-05,2.03902E-05,2.22221E-05,2.31716E-05,3.82923E-05,2.64259E-05,2.48072E-05,2.68729E-05,6.98002E-05,2.87784E-05
8,13,2.59273E-05,2.96873E-05,3.10881E-05,2.03736E-05,2.36126E-05,2.43063E-05,5.11751E-05,2.66551E-05,2.76125E-05,2.69122E-05,6.94318E-05,2.98879E-05
8,14,2.5942E-05,2.99322E-05,3.02854E-05,1.9292E-05,2.60965E-05,2.89925E-05,5.18414E-05,2.7634E-05,2.92663E-05,2.70412E-05,6.93662E-05,2.75712E-05
8,15,2.55675E-05,3.7642E-05,2.83363E-05,1.9974E-05,2.63716E-05,2.9051E-05,5.14941E-05,3.0701E-05,3.01291E-05,2.70196E-05,7.80594E-05,2.84519E-05
8,16,2.54469E-05,4.92388E-05,3.57548E-05,2.03166E-05,2.64049E-05,3.06162E-05,7.07982E-05,3.39223E-05,3.05017E-05,2.72587E-05,8.13477E-05,3.01458E-05
8,17,2.56523E-05,4.85018E-05,4.42094E-05,2.04987E-05,3.01496E-05,2.98869E-05,5.60065E-05,4.24606E-05,3.7956E-05,2.80928E-05,0.000124209,4.36616E-05
8,18,2.79393E-05,4.147E-05,3.60659E-05,2.11812E-05,4.61088E-05,3.12042E-05,5.45429E-05,5.27547E-05,3.54348E-05,3.25497E-05,0.000167743,4.66745E-05
8,19,2.9401E-05,6.22797E-05,6.92894E-05,2.12005E-05,4.38832E-05,3.35316E-05,0.00012469,6.3252E-05,3.78276E-05,3.57407E-05,0.00016173,4.92183E-05
8,20,3.02864E-05,9.26341E-05,5.63907E-05,2.2043E-05,0.000114136,4.70266E-05,0.000246411,7.3416E-05,4.06098E-05,4.72853E-05,0.000187068,6.83857E-05
8,21,2.99303E-05,0.000102893,3.1856E-05,2.24039E-05,4.68147E-05,4.27743E-05,0.000198141,6.14096E-05,4.40048E-05,4.72393E-05,0.000137248,4.75355E-05
8,22,3.05166E-05,9.13647E-05,3.03082E-05,2.16721E-05,3.13061E-05,3.72997E-05,0.000128267,7.06429E-05,0.00013392,4.5416E-05,0.000112624,4.40126E-05
8,23,3.05845E-05,4.40442E-05,2.93871E-05,2.11557E-05,2.8414E-05,3.76345E-05,4.75918E-05,6.05449E-05,9.30769E-05,3.58221E-05,0.000115477,3.00579E-05
8,24,2.97839E-05,2.92693E-05,3.23057E-05,2.18277E-05,2.59448E-05,3.20209E-05,4.49954E-05,5.78125E-05,7.67564E-05,3.22934E-05,7.94958E-05,2.90631E-05
9,1,2.92019E-05,2.62933E-05,3.14329E-05,2.22229E-05,2.51915E-05,3.01406E-05,3.68565E-05,4.60623E-05,4.03708E-05,3.23333E-05,7.59752E-05,2.5677E-05
9,2,2.86783E-05,2.32447E-05,2.99612E-05,2.22456E-05,2.31818E-05,2.86919E-05,3.29211E-05,4.73458E-05,4.11688E-05,3.2108E-05,7.56527E-05,2.5145E-05
9,3,2.79757E-05,2.27328E-05,2.94985E-05,2.25362E-05,2.23433E-05,2.8148E-05,3.15863E-05,3.93736E-05,4.05832E-05,3.03761E-05,7.48756E-05,2.41717E-05
9,4,2.71435E-05,2.21795E-05,2.92427E-05,2.23535E-05,2.22311E-05,2.70219E-05,2.9323E-05,3.75241E-05,4.18296E-05,3.18506E-05,7.48624E-05,2.40553E-05
9,5,2.79936E-05,2.20962E-05,2.89988E-05,2.18387E-05,2.16272E-05,2.5433E-05,2.94571E-05,3.85136E-05,3.97754E-05,3.0065E-05,7.4583E-05,2.37613E-05
9,6,2.89812E-05,2.22794E-05,2.91906E-05,2.1386E-05,2.15359E-05,2.44239E-05,2.93844E-05,3.9244E-05,3.23176E-05,3.25824E-05,7.50768E-05,2.37514E-05
9,7,3.05445E-05,2.327E-05,2.98862E-05,2.14624E-05,2.12348E-05,2.40358E-05,2.71536E-05,3.61941E-05,2.96696E-05,3.26848E-05,7.49319E-05,2.41513E-05
9,8,3.1117E-05,2.38609E-05,2.98862E-05,2.04356E-05,2.1166E-05,2.40949E-05,2.56995E-05,3.1141E-05,2.58979E-05,3.24744E-05,7.47641E-05,2.49244E-05
9,9,3.10349E-05,2.30793E-05,2.97977E-05,1.95693E-05,2.24195E-05,2.44019E-05,2.46216E-05,2.90093E-05,2.5608E-05,3.28436E-05,7.40904E-05,2.5411E-05
9,10,3.15152E-05,2.29471E-05,3.07248E-05,1.99911E-05,2.26236E-05,2.57412E-05,2.42152E-05,3.07181E-05,2.55548E-05,3.30794E-05,7.43899E-05,2.55164E-05
9,11,4.44183E-05,2.33275E-05,3.57765E-05,2.02435E-05,2.42605E-05,2.66657E-05,2.3774E-05,3.09324E-05,2.60623E-05,3.33285E-05,7.60999E-05,2.5436E-05
9,12,4.3506E-05,2.56089E-05,3.85418E-05,2.05884E-05,2.29574E-05,3.00937E-05,2.40587E-05,2.94317E-05,2.58667E-05,3.36313E-05,7.92607E-05,2.49983E-05
9,13,4.4816E-05,2.59828E-05,3.59774E-05,2.07384E-05,2.39053E-05,4.8301E-05,2.48183E-05,3.07216E-05,2.63649E-05,3.4244E-05,9.46179E-05,2.52992E-05
9,14,4.48291E-05,3.22459E-05,3.34119E-05,2.06991E-05,2.3987E-05,4.82118E-05,2.5543E-05,3.33804E-05,2.82369E-05,4.81255E-05,7.9932E-05,2.57614E-05
9,15,4.08566E-05,2.55837E-05,3.26038E-05,2.07622E-05,2.32709E-05,4.72004E-05,2.58596E-05,3.77396E-05,2.92588E-05,5.55259E-05,9.98157E-05,2.85741E-05
9,16,4.35445E-05,2.87117E-05,3.32354E-05,2.02618E-05,2.55349E-05,5.50361E-05,2.69357E-05,4.38176E-05,2.99214E-05,6.42442E-05,0.000123848,2.70863E-05
9,17,3.54862E-05,3.54411E-05,3.16969E-05,2.07638E-05,2.81873E-05,6.11374E-05,2.82162E-05,4.58091E-05,3.05093E-05,6.11064E-05,0.000110269,2.77959E-05
9,18,3.11297E-05,3.00918E-05,3.59465E-05,2.07682E-05,2.58997E-05,6.51187E-05,4.94694E-05,4.62114E-05,3.97713E-05,8.60697E-05,0.000112995,2.90043E-05
9,19,3.76426E-05,3.17517E-05,3.93733E-05,2.10195E-05,2.91775E-05,9.89631E-05,3.23866E-05,4.71114E-05,4.70289E-05,0.000141361,0.00035278,6.93549E-05
9,20,5.72966E-05,3.31387E-05,4.76015E-05,2.17856E-05,2.81089E-05,0.000152073,3.46298E-05,4.94409E-05,4.28845E-05,0.000171399,0.000250791,4.22674E-05
9,21,5.16022E-05,3.17238E-05,4.53037E-05,2.11945E-05,2.50635E-05,0.000130207,4.04085E-05,4.59864E-05,6.83999E-05,7.82082E-05,0.000126139,4.45906E-05
9,22,8.75904E-05,3.37721E-05,4.64203E-05,2.1438E-05,2.22825E-05,8.00439E-05,3.86768E-05,4.36981E-05,7.2796E-05,6.74087E-05,0.000124073,4.48328E-05
9,23,3.6153E-05,3.22781E-05,6.30233E-05,2.4588E-05,2.19289E-05,3.97419E-05,3.69085E-05,3.65787E-05,4.32085E-05,5.89992E-05,0.000169584,3.14177E-05
9,24,3.24944E-05,2.7307E-05,4.89559E-05,2.32657E-05,2.14372E-05,3.49972E-05,3.16566E-05,3.96251E-05,4.12804E-05,5.75634E-05,0.000110023,2.58452E-05
10,1,3.06409E-05,2.43438E-05,2.88614E-05,2.13118E-05,2.33837E-05,2.94131E-05,2.97613E-05,4.83259E-05,2.96546E-05,5.8775E-05,4.54803E-05,2.51229E-05
10,2,3.02975E-05,2.36578E-05,2.798E-05,2.08037E-05,2.26394E-05,2.85558E-05,2.90543E-05,6.04065E-05,2.89972E-05,5.69888E-05,4.26885E-05,2.4245E-05
10,3,2.9668E-05,2.3631E-05,2.77997E-05,2.04588E-05,2.26822E-05,2.802E-05,2.89037E-05,4.79389E-05,2.87363E-05,5.32161E-05,4.2093E-05,2.30657E-05
10,4,2.9609E-05,2.37175E-05,2.74663E-05,2.01284E-05,2.27606E-05,2.80912E-05,2.87796E-05,3.86532E-05,2.57753E-05,5.04142E-05,4.14458E-05,2.28119E-05
10,5,2.94726E-05,2.3263E-05,2.75428E-05,2.05861E-05,2.24415E-05,2.69895E-05,2.815E-05,3.79841E-05,2.52655E-05,5.02117E-05,4.1524E-05,2.16786E-05
10,6,2.98724E-05,2.37067E-05,2.72876E-05,2.07915E-05,2.21364E-05,2.71905E-05,2.79776E-05,3.5545E-05,2.4942E-05,5.1312E-05,4.18068E-05,1.9558E-05
10,7,3.15005E-05,2.57083E-05,2.89315E-05,2.11978E-05,2.19306E-05,2.61976E-05,2.65884E-05,3.2266E-05,2.40549E-05,4.97821E-05,4.22275E-05,1.708E-05
10,8,3.07346E-05,2.8008E-05,2.80892E-05,2.12985E-05,2.14412E-05,2.52436E-05,2.62783E-05,3.06809E-05,2.28652E-05,4.95037E-05,4.26937E-05,1.70183E-05
10,9,3.11228E-05,2.60333E-05,2.71198E-05,2.13528E-05,2.08243E-05,2.61536E-05,2.67189E-05,2.74573E-05,2.20024E-05,6.00564E-05,4.28316E-05,1.53215E-05
10,10,3.16706E-05,2.64786E-05,2.86659E-05,2.3843E-05,2.31683E-05,2.93106E-05,2.66693E-05,2.76399E-05,2.1992E-05,7.82774E-05,4.3242E-05,1.60526E-05
10,11,3.17575E-05,2.30664E-05,3.12423E-05,2.42836E-05,2.30674E-05,3.30358E-05,2.83337E-05,2.91042E-05,2.19694E-05,7.96329E-05,4.26678E-05,2.15464E-05
10,12,3.1027E-05,2.35649E-05,3.54246E-05,2.65225E-05,2.25762E-05,3.92622E-05,2.90714E-05,3.26117E-05,2.26881E-05,8.04887E-05,4.24258E-05,2.18969E-05
10,13,3.12013E-05,2.44035E-05,4.38369E-05,2.69969E-05,2.41365E-05,4.39432E-05,3.4755E-05,3.96934E-05,2.23345E-05,8.17977E-05,4.29127E-05,2.15936E-05
10,14,3.16543E-05,2.63169E-05,4.85307E-05,2.7572E-05,2.51486E-05,4.18116E-05,4.05792E-05,5.99011E-05,2.35243E-05,7.93628E-05,4.21189E-05,2.16698E-05
10,15,3.2743E-05,2.67623E-05,4.52608E-05,2.75997E-05,2.4649E-05,2.90371E-05,6.28052E-05,7.55877E-05,2.35063E-05,8.2633E-05,4.23068E-05,2.18555E-05
10,16,3.36938E-05,2.84899E-05,4.42214E-05,2.68679E-05,2.47528E-05,3.00636E-05,6.05343E-05,7.69983E-05,2.3879E-05,5.63257E-05,4.29552E-05,2.40122E-05
10,17,3.49315E-05,3.40095E-05,3.85256E-05,2.85434E-05,2.49777E-05,4.08963E-05,5.80241E-05,6.50532E-05,2.43413E-05,7.58978E-05,4.31087E-05,2.5574E-05
10,18,3.39471E-05,3.40761E-05,4.10645E-05,3.48966E-05,2.21392E-05,4.99316E-05,4.59404E-05,6.38092E-05,2.4666E-05,8.37516E-05,4.49451E-05,2.73273E-05
10,19,3.58849E-05,3.84827E-05,4.60635E-05,2.60039E-05,2.29473E-05,0.000138534,5.21952E-05,6.34929E-05,2.60663E-05,0.00017919,5.65432E-05,3.91841E-05
10,20,3.69721E-05,3.54674E-05,0.000113191,4.29551E-05,2.41083E-05,0.000180072,4.63302E-05,7.13073E-05,3.25971E-05,8.52051E-05,5.30025E-05,6.09139E-05
10,21,3.698E-05,3.01519E-05,7.13966E-05,3.33174E-05,2.37609E-05,0.000122943,4.50285E-05,7.62868E-05,3.40837E-05,8.47457E-05,4.52521E-05,6.16351E-05
10,22,3.63547E-05,2.86618E-05,4.3876E-05,2.67224E-05,2.37062E-05,0.000119776,2.945E-05,6.37592E-05,3.2284E-05,6.01616E-05,4.80743E-05,5.56686E-05
10,23,3.53914E-05,2.79731E-05,3.61702E-05,2.53895E-05,2.36295E-05,0.000117359,2.76964E-05,4.62891E-05,3.15989E-05,5.1456E-05,4.55239E-05,6.04028E-05
10,24,3.1017E-05,2.57362E-05,3.22557E-05,2.46567E-05,2.2848E-05,4.3543E-05,2.70851E-05,5.28525E-05,2.99028E-05,5.04165E-05,4.28322E-05,2.78744E-05
11,1,3.18566E-05,2.47333E-05,2.89831E-05,2.24426E-05,2.36453E-05,3.28782E-05,2.72168E-05,4.83065E-05,3.0338E-05,4.67328E-05,2.71686E-05,2.84414E-05
11,2,3.18792E-05,2.40828E-05,2.81185E-05,2.21797E-05,2.4662E-05,2.74013E-05,2.83945E-05,5.1278E-05,2.92605E-05,4.71148E-05,2.68697E-05,2.72609E-05
11,3,3.10654E-05,2.37459E-05,2.67396E-05,2.19129E-05,2.37801E-05,2.6906E-05,2.63397E-05,4.99239E-05,2.86813E-05,4.53607E-05,2.66231E-05,2.72015E-05
11,4,3.09854E-05,2.42799E-05,2.67016E-05,2.17114E-05,2.32839E-05,2.69593E-05,2.58241E-05,4.58026E-05,2.62035E-05,4.54565E-05,2.60581E-05,2.67667E-05
11,5,3.13541E-05,2.48375E-05,2.64208E-05,2.14563E-05,2.34322E-05,2.69344E-05,2.44432E-05,4.14427E-05,2.5652E-05,4.48786E-05,2.58351E-05,2.58214E-05
11,6,3.21847E-05,2.48966E-05,2.64442E-05,2.13993E-05,2.32061E-05,2.57585E-05,2.49677E-05,4.03802E-05,2.7002E-05,4.45974E-05,2.52114E-05,2.7063E-05
11,7,3.30222E-05,2.57207E-05,2.67929E-05,2.12598E-05,2.2892E-05,2.51439E-05,2.54119E-05,3.54549E-05,2.81605E-05,4.42941E-05,2.55621E-05,2.82586E-05
11,8,3.54909E-05,2.88761E-05,2.63508E-05,2.1128E-05,2.15613E-05,2.2813E-05,2.49754E-05,3.37886E-05,2.65061E-05,5.27229E-05,2.58322E-05,3.0197E-05
11,9,3.52112E-05,3.05355E-05,2.62948E-05,1.99297E-05,2.12703E-05,2.2546E-05,2.5087E-05,3.24574E-05,2.542E-05,5.5154E-05,2.59408E-05,3.298E-05
11,10,3.26356E-05,2.67515E-05,2.53325E-05,2.07965E-05,2.22142E-05,2.26809E-05,2.4761E-05,3.23649E-05,2.57573E-05,4.71474E-05,2.63639E-05,3.89832E-05
11,11,3.36169E-05,2.64636E-05,2.57246E-05,2.10511E-05,2.22249E-05,2.28547E-05,2.46476E-05,3.36979E-05,2.79956E-05,4.65463E-05,2.64771E-05,3.23001E-05
11,12,3.40862E-05,2.53586E-05,2.62791E-05,2.12537E-05,2.31085E-05,2.33546E-05,2.42324E-05,3.33627E-05,3.0342E-05,4.62673E-05,2.64392E-05,3.42601E-05
11,13,3.40619E-05,2.51711E-05,2.61917E-05,2.1852E-05,2.3638E-05,2.36141E-05,2.44355E-05,3.66612E-05,3.04416E-05,4.83358E-05,2.6676E-05,3.13478E-05
11,14,3.66234E-05,2.51233E-05,2.65479E-05,2.19716E-05,2.35388E-05,2.48827E-05,2.51354E-05,4.76468E-05,3.34165E-05,5.14869E-05,2.67622E-05,3.20266E-05
11,15,3.86707E-05,2.53113E-05,2.60586E-05,2.25218E-05,2.39893E-05,2.40277E-05,2.89911E-05,5.13617E-05,3.89322E-05,4.81559E-05,2.66955E-05,0.000031622
11,16,3.46429E-05,2.49047E-05,2.59864E-05,2.80264E-05,2.48599E-05,2.51127E-05,3.25012E-05,5.98422E-05,4.85525E-05,5.12202E-05,2.65794E-05,3.19253E-05
11,17,3.80355E-05,2.51201E-05,2.67945E-05,4.62685E-05,2.31649E-05,2.73695E-05,5.20699E-05,7.88042E-05,6.51108E-05,7.19685E-05,2.65197E-05,3.28031E-05
11,18,3.48431E-05,3.02443E-05,2.76303E-05,3.51551E-05,2.3263E-05,2.70567E-05,5.81074E-05,5.96043E-05,6.04705E-05,0.000100755,2.70772E-05,4.32989E-05
11,19,3.73924E-05,4.93398E-05,3.17713E-05,0.000121499,2.43987E-05,3.18361E-05,0.000132771,5.52474E-05,0.000263977,0.000179079,2.75669E-05,5.5753E-05
11,20,3.8233E-05,5.7814E-05,7.65026E-05,0.000250677,2.80373E-05,8.66451E-05,0.000135405,6.40613E-05,0.000129317,0.000134386,2.62351E-05,4.67956E-05
11,21,3.56716E-05,6.19885E-05,4.13496E-05,0.000118782,9.2976E-05,0.000209988,0.000490039,4.83577E-05,6.98356E-05,8.60924E-05,2.58322E-05,3.86095E-05
11,22,3.54109E-05,5.12834E-05,2.93013E-05,0.000183905,2.99832E-05,0.000152434,7.86784E-05,4.61289E-05,4.41772E-05,0.00010726,2.57891E-05,3.07943E-05
11,23,3.58807E-05,4.61253E-05,2.76927E-05,4.17203E-05,2.90043E-05,0.000127605,4.08043E-05,4.52619E-05,4.43433E-05,9.29659E-05,2.59161E-05,2.96155E-05
11,24,3.66745E-05,2.62149E-05,2.72213E-05,3.48307E-05,2.68148E-05,5.9556E-05,3.98002E-05,4.58191E-05,4.22734E-05,6.55273E-05,2.57966E-05,2.87237E-05
12,1,3.33756E-05,2.44169E-05,2.62389E-05,2.64639E-05,2.4777E-05,3.08375E-05,3.48897E-05,5.54989E-05,3.50188E-05,5.51141E-05,2.41228E-05,2.50379E-05
12,2,3.10349E-05,2.32673E-05,2.53195E-05,2.45028E-05,2.33589E-05,2.85239E-05,2.88121E-05,4.76056E-05,3.83692E-05,5.29294E-05,2.41326E-05,2.4681E-05
12,3,3.05071E-05,2.29944E-05,2.48622E-05,2.33653E-05,2.23496E-05,2.69842E-05,2.68613E-05,4.89473E-05,3.45882E-05,4.8881E-05,2.44274E-05,2.38783E-05
12,4,2.99256E-05,2.28236E-05,2.45239E-05,2.25068E-05,2.18409E-05,2.67688E-05,2.59694E-05,5.22835E-05,3.54076E-05,4.7919E-05,2.43424E-05,2.37037E-05
12,5,3.04966E-05,2.19668E-05,2.39927E-05,2.22771E-05,2.26095E-05,2.57087E-05,2.59635E-05,4.66031E-05,3.48388E-05,4.78875E-05,2.41096E-05,2.37334E-05
12,6,3.14262E-05,2.20823E-05,2.38738E-05,2.22517E-05,2.26478E-05,2.52082E-05,2.63055E-05,4.80167E-05,3.46664E-05,4.86862E-05,2.39159E-05,2.40564E-05
12,7,3.31797E-05,2.26474E-05,2.40117E-05,2.21376E-05,2.17941E-05,2.5696E-05,2.63267E-05,3.70564E-05,3.39054E-05,4.78006E-05,2.36905E-05,2.47579E-05
12,8,3.36042E-05,2.25212E-05,2.25813E-05,2.17884E-05,2.16402E-05,2.44581E-05,2.61076E-05,3.48888E-05,2.98184E-05,4.62485E-05,2.44159E-05,2.52055E-05
12,9,3.53245E-05,2.19061E-05,1.94814E-05,2.16489E-05,2.17981E-05,2.56079E-05,2.5879E-05,3.09171E-05,2.60924E-05,4.64705E-05,2.20817E-05,2.54686E-05
12,10,3.49468E-05,2.12099E-05,2.09683E-05,2.20756E-05,2.17953E-05,2.97421E-05,2.60019E-05,3.14885E-05,2.56595E-05,4.68507E-05,2.29588E-05,2.50786E-05
12,11,3.24665E-05,2.11669E-05,2.14473E-05,2.19384E-05,2.17846E-05,4.10597E-05,2.65276E-05,3.42415E-05,2.49854E-05,4.66952E-05,2.35721E-05,2.40204E-05
12,12,3.47772E-05,2.06125E-05,2.18199E-05,2.25052E-05,2.24945E-05,4.06907E-05,2.69558E-05,3.25917E-05,2.48696E-05,4.71297E-05,2.43849E-05,2.42887E-05
12,13,3.56163E-05,2.04594E-05,2.43039E-05,2.27327E-05,2.26952E-05,4.05256E-05,2.76639E-05,3.1191E-05,2.44507E-05,4.7521E-05,2.43487E-05,2.46741E-05
12,14,3.7642E-05,2.1956E-05,2.91623E-05,2.30603E-05,2.33143E-05,4.78822E-05,2.89692E-05,3.40094E-05,2.55855E-05,5.155E-05,2.47763E-05,2.5067E-05
12,15,3.52391E-05,2.14274E-05,2.82977E-05,2.44297E-05,2.35963E-05,3.63706E-05,3.37758E-05,3.34228E-05,2.65645E-05,5.07104E-05,2.4324E-05,2.49517E-05
12,16,3.48014E-05,2.26409E-05,2.71866E-05,2.69991E-05,2.47516E-05,0.000114677,3.76397E-05,3.72331E-05,2.97055E-05,7.30965E-05,2.45711E-05,2.539E-05
12,17,3.54641E-05,2.32738E-05,2.42871E-05,3.04342E-05,2.5474E-05,0.000148967,3.65452E-05,4.37417E-05,3.23239E-05,7.61613E-05,2.42768E-05,2.54593E-05
12,18,3.54377E-05,2.36272E-05,2.89413E-05,3.22386E-05,2.42069E-05,0.000120515,4.59433E-05,4.46352E-05,3.21816E-05,8.67743E-05,2.54258E-05,2.76614E-05
12,19,3.73455E-05,2.59597E-05,2.68461E-05,3.71378E-05,2.61568E-05,0.000236121,4.68234E-05,4.71326E-05,3.41867E-05,0.000189259,2.83509E-05,2.89874E-05
